2016-01-20 23:13:37,ricerca,10,18235137
2016-01-20 23:13:45,ricerca,9,18235137
2016-01-21 00:01:09,new_info,,122694817
2016-01-21 07:20:22,new_info,,113227744
2016-01-21 07:43:58,ricerca,%20FAGIOLI,160080671
2016-01-21 07:44:24,ricerca,%20PASTA,160080671
2016-01-21 07:44:53,ricerca,%20COTECHINO,160080671
2016-01-21 07:45:16,ricerca,%20SPAGHETTI,160080671
2016-01-21 07:45:27,new_info,,160080671
2016-01-21 08:53:47,new_info,,122730408
2016-01-21 10:29:29,new_info,,28937722
2016-01-21 10:30:23,ricerca,PATATE,28937722
2016-01-21 10:30:36,ricerca,TONNO,28937722
2016-01-21 10:30:42,new_info,,28937722
2016-01-21 10:31:24,new_info,,28937722
2016-01-21 10:34:02,new_info,,140756430
2016-01-21 10:34:14,ricerca,1,140756430
2016-01-21 12:23:20,ricerca,CHIACCHIERE,128419831
2016-01-21 12:23:35,new_info,,128419831
2016-01-21 13:10:20,new_info,,22818890
2016-01-21 21:08:03,new_info,,151203688
2016-01-21 22:10:55,new_info,,138296201
2016-01-21 22:37:29,new_info,,117721813
2016-01-22 03:44:49,new_info,,172610974
2016-01-22 03:45:09,ricerca,27,172610974
2016-01-22 03:45:37,ricerca,4,172610974
2016-01-22 07:37:56,ricerca,6,69668132
2016-01-22 07:42:45,new_info,,5621114
2016-01-22 07:43:32,ricerca,BROCCOLI,5621114
2016-01-22 07:45:16,ricerca,ORECCHIETTE,5621114
2016-01-22 07:45:30,ricerca,9,5621114
2016-01-22 08:14:11,new_info,,142917347
2016-01-22 08:14:42,ricerca,4,142917347
2016-01-22 08:15:45,new_info,,142917347
2016-01-22 08:53:24,ricerca,POLLO%20AL%20CURRY,122730408
2016-01-22 08:57:21,ricerca,3,122730408
2016-01-22 08:59:03,ricerca,4,122730408
2016-01-22 09:56:51,new_info,,73473719
2016-01-22 09:58:25,new_info,,73473719
2016-01-22 12:58:31,new_info,,139901733
2016-01-22 12:58:42,new_info,,139901733
2016-01-22 12:59:19,ricerca,TORTA%20MARS,139901733
2016-01-22 14:44:17,new_info,,26391099
